Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
Bumi Raya Electric,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
Bumi Raya Electric adalah suplier dengan bisnis dasar di bidang Electrikal dan Mekanikal untuk Sambungan Rumah ( SR) / Tegangan Rendah ( TR) dan Tegangan Menengah ( TM) , Sambungan Udara/ Bawah tanah. Jointing / Sambungan Kabel, Terminating/ Terminasi/ Terminal, Insulating, Splicing, Heatshrink, Double Tape, Cable Accessories Dll.
Kami memiliki komitmen untuk selalu menjunjung tinggi kepuasan pelanggan dengan menyuplai barang-barang berkualitas, harga kompetitif dan waktu penyediaan yang cepat.Informasi Produk & Order Hubungi kami:BUMI RAYA ELECTRICOffice : Kenari JAYA Lantai. 1 No. 27 Jl. Salemba RayaPhone : 02131924055Mobile : 08569888727 // 081288559956 ( Call/WA)Email: bumiraya.electric@gmail.com ","
              Kenari JAYA Lantai. 1 No. 27 Jl. Salemba Raya            ",Jakarta Pusat,DKI Jakarta,+62 812-8855-9956,None,None
PT. Sinar Djaja LKS,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"


WE ARE THE BEST IN THIS INDUSTRY
PT. SDL is a branch for Stainless Steel divison from PT. Globalindo Anugerah Jaya Abadi.We have been serving the best quality ofAlloy Steel, Carbon steel, Mild Steel, Stainless steel for more than 50 years.As the biggest Steel Distributor and Stockist in Indonesia,we have been trusted by our customers from all over Indonesia and we guarantee the best price and quality of our products.With industrial experts at your service, you can get a consultation based on the project you are working on.Our best quality of products has been tested and certified by the experts in this industry.
 Office:
 Jl. P.Tubagus Angke no 31, Jakarta Barat
 021-2263-1110
Warehouse:
 Jl. Mangga Ubi no 58, Jakarta Barat
 021-5413778
 


 ","
              Jl. P.Tubagus Angke no 31, Jakarta Barat            ",Jakarta Barat,DKI Jakarta,+62 877-8899-3778,None,None
Kamarmandiku.com,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Apakah Anda Sedang mencari Perlengkapan- peralatan kamar mandi serta dapur yang berkualitas dan bergaransi? .Kini telah hadir Kamar Mandiku.com, yang akan membantu anda menemukan perlengkapan kamar mandi yang lengkap dan dengan model yang terbaru.Dengan Dukungan dari produk terkenal serta terpercaya Seperti: Roca bathroom, Teka,Midea, Grohe,Toto, American Standard, Wilo, Bold, Biotaff, Taff, Biofil, Hitachi, Sanei, Chrysolite, Meridian, Wika, Solahart, Honeywell, Daalderop, Penguin ,Tecnogas Waterco, Profil Tank, Grohe, Crestial, 3M, Edwards, Broco, Wasser, Toclas, Yamaha, samsung, yale dll.Kamar Mandiku.com akan membantu mewujudkan semua mimpi anda. Kemudahan transaksi serta harga yang kompetitif menjadikan pelayanan kami berbeda dengan toko lain pada umumnya. MOTTO : "" Tinggal klik barang langsung dikirim"" . Begitu mudahnya ! ! . Sehingga anda akan menghemat waktu yang berharga serta uang yang tidak sedikit untuk berburu perlengkapan kamar mandi yang anda inginkan. Kamar Mandiku.com juga memberikan gratis desain kamar mandi, gratis pemasangan serta gratis jasa pengiriman. Trade in ( tukar Tambah ) , Jasa Renovasi serta dukungan instalasi. Dengan pengalaman lebih dari 9 tahun, kamar mandiku.com telah melayani seluruh konsumen di Indonesia, bahkan mancanegara seperti malaysia & Brunai. Kejujuran serta tanggung jawab menjadi modal utama kami untuk terus maju & berkembang. Disertai dukungan sistem informasi yang canggih kami siapkan untuk memberikan Pelayanan terbaik kami. Nikmati dan temukan apa yang sedang anda cari, hubungi kami jika ada yang mungkin menjadi pertanyaan, 24 jam kami akan menjawab segala pertanyaan dan masukan anda. Akhir kata senang bisa berkenalan dengan anda semua. Selamat berbelanja, harapan kami anda akan senang dengan pelayanan kami. Salam Sukses            ","
              Rukan Niaga Boulevard  Metland  menteng blok i1 No.26  Raya Bekasi Km.26 Jakarta Timur            ",DKI Jakarta,DKI Jakarta,+62 811-1185-538,None,None
PD. Multi Prima Tekindo ( Pt. Victorindo Jaya Sentosa ),"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Perkenalkan kami, PD. Multi Prima Tekindo ( MPT) merupakan perusahaan yang berdiri menjadi stockist, distributor sekaligus importir dengan menyediakan dan menjual berbagai macam ukuran conveyor belt, pulley, sprocket, rantai dan tali kipas sesuai kebutuhan industri anda yang terletak sangat strategis di Glodok, Jakarta Barat. Berdiri pada tahun 2008 yang merupakan bagian dari Central Group. Yang memproduksi barang di daerah Bogor dan pusat marketing kami di daerah Jakarta ( Glodok) . Tenaga ahli yang mendukung telah berpengalaman dan telah lama menguasai bidang nya. Kami spesialis dalam menyelesaikan masalah barang pendukung industri dan kami menyediakan barang yang berkualitas. Semoga penyediaan barang yang cepat serta pelayanan yang ramah dan tepat dapat membantu anda dalam masalah teknis yang dihadapi. Janji kami, akan berkomitmen memberikan kualitas , pelayanan dan harga terbaik. Untuk informasi lengkap, silahkan hubungi kami di 021-62200240, 021-62200241, 021-62202681 atau bisa fax ke 021-62202682 atau email ke sales@ conveyorku.com ( PIN BB 5FC384FE atau WA 081510290010 ) . Kami tunggu telp atau fax dari anda.            ","
              Komplek Pertokoan Glodok Jaya (Ruko) no 32            ",Jakarta Barat,DKI Jakarta,None,None,None
Home Sweet Home Indonesia,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Homesweethome.co.id menjadi solusi pengadaan peralatan dan perlengkapan rumah dan gedung yang lengkap dan berkualitas. Layanan terbaik dan kecepatan pengiriman barang menjadi salah satu keunggulan kami. Hubungi kami 24 jam untuk menjawab setiap pertanyaan anda. Untuk info lebih lanjut silahkan kirimkan email ke marketing@ homesweethome.co.id. kami melayani pengiriman barang serta jasa pemasangan unit keseluruh kota dan pelosok Indonesia.            ","
              Rukan Niaga Boulevard Metland Menteng Blok I1 no.26 Raya Bekasi Km.26 Jakarta Timur            ",Jakarta Timur,DKI Jakarta,+62 811-1185-538,None,None
PT. KARYA INTERCHEM MITRANIAGA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
PT. KARYA INTERCHEM MITRANIAGA adalah produsen produk-produk Chemicals untuk maintenance, cleaning, water treatment dan distributor barang-barang kimia kebutuhan industri, oil & gas, dan sebagainya Atl : - Degreaser, pembersih minyak ( Alkalin , Solvent , Emulsion ) - Carbon Remover - Scale Remover - oil spill dispersant ( OSD ) - Paint Remover - Rust Remover - Aluminium Cleaner - Stainless cleaner - passivasi - Electrik Motor Cleaner - AC Cleaner - Penetrating Oil - Rust Preventive Oil - Corrosion Inhibitor - CWT Anti Lumut - CWT Anti Kerak - Boiler water treatment - Resin Exchange ( cation / anion ) Lewatit , Dowex - Silicone Oil, Silicone Emulsion - acid Corrotion inhibitor armohib 18 / 28, DLL - Kami juga menerima jasa cleaning Atl : Boiler, Chiller, Condensor, H.E, Cooling Tower, AHU, FCU, Passivasi pipa, Tanky Dll.
Office : Jl. Komplek Fantasi Taman Palem Lestari Blok Z3 No.23 Cengkareng - Jakarta Barat T. (021) 55960692, 55960693, 55957132,F. (021) 55954914, 55741283
Workshop : Jl. Raya Mauk Km.7 Kawasan Industri Mekar Jaya Jl. Raya Karet II No. 81 Sepatan - Tangerang Telp.(021) 59371262, Fax. (021) 59371261Website : www.arvichem.com Email   : contactus@arvichem.com ","
              Jl.  Fantasi Taman Palem lestari Blok Z3 No.23            ",Jakarta Barat,DKI Jakarta,08111002125,None,None
PD MULTI PARTINDO JAYA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Perusahaan kami bergerak di bidang penjualan spare part alat berat, genset serta engine marine. Dimana kami menjual spare part untuk segala engine Caterpillar, Cummins, Komatsu, Nissan, Mitsubishi, Kobelco, Hitachi, Bomag dll. Kami juga menyediakan teknikal supplay untuk Perusahaan yang membutuhkan jasa reparasi engine. Dimana mekanik kami sudah sangat berpengalaman dalam bidang tersebut. Kami tidak memberikan janji dalam bekerjasama, tapi kami memberikan bukti dan service yang selayaknya di dapat oleh pelanggan pelanggan kami. Untuk perhatiannya kami ucapkan terima kasih.            ","
              Jl. karang Anyar Raya, komp Ruko Karang Anyar Permai 55 Blok B1 No. 43Jakarta Pusat             ",Jakarta Barat,DKI Jakarta,+62 812-1945-7221,None,None
HANDI CIPTA PERKASA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Kami Adalah Perusahaan Yang Bergerak Dalam Penyediaan Suku Cadang Untuk Mesin-Mesin Industri, Alat Berat, Genset, Truck, Dll Suku Cadang Yang Kami Sediakan Diantaranya Untuk : Cummins Komatsu Caterpillar Kobelco Hitachi Perkins Furukawa Deutz Detroit Diesel Scania Volvo Mitsubishi Nissan Hino John Deere Kubota New Holland Suku Cadang Untuk Forklift: Komatsu Mitsubishi Tcm Nissan Filter Dengan Merek: Fleetguard Racor Donaldson Fhass Baldwin Sakura Jimco Dll Turbocharg er Dengan Merek: Garret Holset Switzer Dan Kami Akan Memberikan Penawaran Harga Terbaik Untuk Bapak/ Ibu. Terima Kasih Handi Gunawan            ","
              Jl Kebon Jeruk 9 No.22D  Maphar Tamansari            ",Jakarta Barat,DKI Jakarta,+62 813-1565-3185,None,None
PT. BOSINDO  JAYA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Tentang Kami: PT. BOSINDO JAYA adalah Perusahaan Stokist dan pemasok material seperti Pipe, Fittings, Flanges, Valve, Aksesoris Pipe, Steel konstruksi, Rubber Hose dll. untuk berbagai kebutuhan dari: * Oil & Gas Pipe Lines * Petrochemical * Mining * Power Plant * Cement Lining * Pressure Vessel * Boiler * Jetty * Palm * Tank * Konstruksi Baja dll. Perusahaan kami berkomitmen memberikan pelayanan yang terbaik bagi customer, baik dalam penyediaan kualitas produk, pemilihan produk, harga yang bersaing dan ketepatan waktu pengiriman barang. Kami selalu siap melakukan inspeksi produk sebelum barang tersebut dikirim dan setiap produk yang kami tawarkan adalah baru dan dilengkapi dengan certificate. Untuk informasi dan keterangan segera hubungi kami. Hormat kami, Alvin mobile : 0812 1977 7875 email : alvinhotasi@ gmail.com            ","
              Jl. Raya Bekasi KM 21Kawasan Industri PulogadungGdg PTC Lt. 1 Blok A No.76Jakarta            ",Jakarta Timur,DKI Jakarta,+62 812-1977-7875,None,None
PT. SARANA TEKNIK,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
PT. Sarana Teknik adalah yang berdiri sejak Oktober 1998. WWW.SARANA-TEKNIK.COM EMAIL : saranagroup@cbn.net.idtel 021 6519582  Perusahaan yang menjadi distributor transmisi tenaga mekanik & produk motor listrik. Dengan penghargaan dari custumer akhir nya kami menjadi di kenal dengan Stokist pada product sebagai berikut:  BALDOR MOTOR DODGE COUPLING - DODGE BEARING FALK COUPLING REXNORD COUPLING - REXNORD CHAIN ADDAX COUPLING, THOMAS, FENNER BELT COUPLING PULLEY, SIHI PUMP, KOSHIN GEAR PUMP, SOUTHERN CROSS PUMP, EBARA PUMP, FRANKLIN SUMMESIBLE PUMP, KENFLO PUMP, BEARING, BANDO BELT, CONTINENTAL CONVEYOR BELT MARTIN, LINK BELT, HITACHI, MTK, NIKKEN, KHK, KTR, KB PENTA POWER, CUTES INVERTER, THOSIBA INVETER, DELTA INVERTER, KBMM, TECO MOTOR, SIEMENS MOTOR, YUEMA ELECTRIC MOTOR, TSUBAKI POWER HELICAl DRIVE REDUCER, KOPFLEX, TB WOOD' S, FLENDER, NBK, KTR, MITSUBOSHI, CENTA, EBARA, MOTOVARIO, MOTOVARIO GEARBOX, MOTOVARIO INDONESIA , MOTOVARIO WORM GEAR, BONFIGLIOLI, BONFIGLIOLI INDONESIA, BONFIGLIOLI RIDUTTORI, BONFIGLIOLI GEARMOTOR  Untuk informasi dan pemesanan :  KANTOR PUSAT PT. Sarana Teknik Kompleks Perkantoran Sunter Permai Blok B.11, Jl. Danau Sunter Utara Kav. K-2, Sunter Agung Jakarta 14350 Indonesia Phone : ( 021) 651-9582 ( Hunting) Fax : ( 021) 65305868 - 6400893 Fax Bebas Pulsa : 0800-1-666-777 Email : saranagroup@cbn.net.id  Website : www.sarana-teknik.com Branch Office A. Cikarang Jl. Raya Industri No. 54 Cikarang Jababeka - Cikarang ( Dekat Pintu Gebang Jababeka) Phone : ( 021) 89835649, 89835702 Fax : ( 021) 89835882 Email : sarana_ cikarang@ cbn.net.id/ saranagroup@ cbn.net.id ATTN BAPAK ADRIAN/ FARID/ WINARNO/ AJIN  B. Surabaya Ruko Sentra Tropodo Blok C-7 Jl. Raya Tropodo No. 115, Waru - Surabaya Phone : ( 031) 8685823 - 24 Fax : ( 031) 8685825 Email : sarana_ surabaya@cbn.net.id/ saranagroup@ cbn.net.id ATTN BAPAK JUANDI/ NANANG kusnindra ","
              Komplek Perkantoran Sunter Permai Blok B11 Jl.Danau Sunter Utara Kav. K-2 Sunter AgungSUNTER JAKARTA UTARA            ",Jakarta,DKI Jakarta,+62 815-1968-4035,None,None
UNIQUE CARPET & DECORATION,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Unique Carpet & Deco bergerak dalam bidang Distribusi dan pengerjaan proyek karpet & bahan Dekorasi / interior . Produk yang kami tawarkan seperti : 1. Handmade Natural Carpet ( Wooden Carpet, Natural Fiber Carpet) 2. Carpet roll / Carpet Tile 3. Wooden Flooring / Laminated Flooring Parquet - Vinyl Flooring 4. Wallpaper / Wallcovering 5. Vinyl Carpet, Carpet Tile, Carpet Pile 6. Carpet Industry 7. Handmade Acrylic/ Wool Carpet 8. Rumput Sintetis 9. Rubber Paving ( For Playground, Jogging Track) 10. PVC Placemat / Table mat 11. Window Blinds - Gordyn - Awning 12. Yoga Accessories 13. etc. Kami menerima pesanan secara retail maupun project. For More Information please contact us: UNIQUE CARPET & DECORATION Jl. Danau Sunter Utara Blok G.3 No 17 Sunter Agung – Jakarta Utara Telp: 021-6400584 – 085100313760 Fax : 021-6400584 Email : uniquecarpetdeco@ yahoo.com or a.uniquecarpet@ yahoo.com Website: www.uniquecarpetdeco.com Hp : 087770350275 / 081290225888 Pin BB : 5703AA0D Whatsapp : 087788286801 Carpet - Wall to wall Carpet - Tile Carpet - Event Vinyl Laminate - Flooring Anti-Fatigue & Doormat Artificial Grass Wallpaper Roller Blinds Vertical Blinds Horizontal Blinds Accessories Karpet project, Karpet Roll, Karpet tile, Karpet hand tufted custom, Karpet acrylic, Karpet karet, Karpet vinyl, Karpet kantor, Karpet hotel, Karpet restaurant, Karpet pameran, Karpet rumah, Karpet Ruang tidur, Karpet ruang tamu, Karpet dapur, Karpet gudang, Karpet pesawat, Karpet container, Karpet kapal ferry, Karpet karoseri, Karpet kereta api, Karpet bus, Karpet rumah sakit, Karpet mushola, Karpet lapangan olahraga Keset doormat, Keset nomad, Keset 3M, Keset mie / bihun, Keset anti slip Handmade natural carpet, Karpet natural, Karpet anyaman, Karpet sisal, Karpet serat, Karpet abaca, Karpet banana fiber, Karpet seagrass, Karpet wool, Karpet cotton, Karpet raffia, Parket kayu, Wooden parquet, Lantai kayu Rumput sintetis, Rumput plastik, Rumput pvc, Karpet rumput List kayu, List parket, List dinding, List vinyl, List pvc Wallpaper kantor / office, Wallpaper rumah , Wallpaper polos , Wallpaper motif, Wallpaper vinyl , Wallpaper nonwoven, Wallpaper bunga, Wallpaper kayu, Wallpaper batu , Wallpaper anyaman, Wallpaper korea, Wallpaper Sangetsu, Wallpaper Lily color, Wallpaper Exselect, Wallpaper Reserve 1000, Wallpaper fine 1000 Placemat pvc, Placemat anyaman, Placemat hotel, Placemat restoran, Placemat café Amenities hotel Gordyn , Krey, Vertical blind, Horizontal blind, Roman shade, Awning Yoga mat, Yoga towel, Yoga props, Yoga ball, Yoga block, Yoga clothing, Yoga accessories            ","
              Jl. Danau Sunter Utara Blok G 3 Kav No 17, Sunter Agung, Jakarta Utara 14350            ",Jakarta Utara,DKI Jakarta,+62 877-8828-6801,None,None
Nayakanaya Sumber Teknika,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              SPESIALIS – Pemasangan + Material Pagar Kawat Duri Rp 52.000, - / m1 Pagar Kawat Duri paling ekonomis dan sangat efektif memberikan perlindungan pada lingkungan property anda, seperti areal Pabrik, Pergudangan, Gedung Perkantoran, Kawasan Pertokoan, areal Perkebunan dari serangan hewan liar, dsb. Menyediakan dan Jasa Pemasangan berbagai macam Kawat Duri : Barbed Wire : Electrostatic Coated Galvanized & Hot Dipped Galvanized, Consertina Razor Wire : BTO-22, BTO-30, CBT-60 & CBT-65, danMaterial pelengkap lainnya ( Besi Siku, Clamp’ s, Bolt’ s, dsb) Menyediakan Desain standard, juga menerima desain yang diinginkan oleh pelanggan. Kualitas, Ketepatan Waktu & Murah Terjangkau adalah Prioritas kami dalam memberikan Pelayanan Terbaik Pada Pelanggan Kami Hubungi Kami : Telp. 021-4351570, HP. 0812 9846 8977 atau 0881 9938 274 (WA) E-mail : goenawansoegeng@yahoo.com  &  sugeng.gunawan74@gmail.com            ","
              JL Swasembada Barat XII, Kebon Bawang,  Tanjung Priok            ",Jakarta Utara,DKI Jakarta,+62 881-9938-274,None,None
PT SARANA TEKNIK FALK REXNORD DISTRIBUTOR,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
DISTRIBUTOR RESMI FALK REXNORD COUPLING di Indonesia www.falk-indonesia.comEmail : sarana05@ymail.comATTN : IVAN HYNDRAFALK COUPLING FALK GEARBOX REXNORD COUPLING REXNORD GEARBOX REXNORD TABLETOP CHAIN THOMAS COUPLING ADDAX COUPLING LINKBELT BEARING LINKBELT ROLLER CHAIN LINKBELT GEARBOX.PT Sarana Teknik Group berdiri sejak Oktober 1998. Perusahaan distributor terkemuka untuk transmisi daya berkualitas mekanis & produk motor listrik berikut kelengkapan nya.Bertahun-tahun, kami telah mendidedikasikan pelayanan untuk memecahkan masalah-masalah pada bidang industry, tambang dan infrastruktur. Kami didukung oleh engineer yang sangat ahli.Kami juga melalui perwakilan penjualan di seluruh Indonesia, yang terlatih juga memberikan bantuan teknis kepada pelanggan kami. PT SARANA TEKNIK INDUSTRI tetap menjaga kwalitas pelayanan melalui Quantity, Delivery Time and Cost juga senantiasa memberikan layan yang prima.Kata kunci pencarain pada perusahaan kami adalah Alat teknik, Sparepart teknik, mesin teknik, FALK REXNORD, FALK, REXNORD, FALK REXNORD COUPLING, COUPLING, GEAR, GEARBOX, MOTOR GEARBOX, LINKBELT, CONVEYOR, VBELT, CONVEYORBELT,ADAPUN PRODUK DARI FALK REXNORD SBB :1. Falk gear coupling2. Falk steelflex grid coupling3. Falk wraflex coupling4. Falk fluid coupling5. Rexnord omega coupling6. Rexnord viva coupling7. Thomas disc coupling8. Rexnord addax coupling9. Falk gearbox reducer v class10. Rexnord falk bacstop11. Rexnord table top chain12. Linkbelt roller chainDengan atau melalalui standarisasi internasional / ISO terkemuka dari luar negeri procut yang kami sediakan mempertahankan tingkat tertinggi dan pengetahuan tentang semua produk kami yakni diantaranya ; FALK REXNORD; Rexnord OMEGA Coupling, REXNORD Bearing, REXNORD table top chain, LINKBELT BEARING PILLOW, LINKBELT GEARBOX REDUCER, LINKBELT roller chain, FALK wrapflex COUPLING, Falk coupling, Falk steelflex grid coupling, dan product turunan FALK REXNORD lainnya. ","
              Komplek Perkantoran Sunter Permai Blok B11 Jl. Danau Sunter Utara Kav.K-2 Sunter Agung Podomoro Jakarta 14350            ",Jakarta Utara,DKI Jakarta,+62 856-9443-6961,+62 815-1968-4035,None
PT ANDALAN BANGUN SEJAHTERA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Penjelasan Ringkas : PT. ANDALAN BANGUN SEJAHTERA Jl. Sumur Batu Raya no. 1 Kemayoran Jakarta Pusat Indonesia - 10640 Telp : 021 - 42803207, 4227517 Fax : 021 - 42803208 Contact Person : Marketing : email : sales@andalanbangun.com Marketing : Bpk Juni Mobile : +62811 198 0702 Kami menyediakan alat-alat laboratorium & Intrument untuk berbagai keperluan dan kebutuhan dari berbagai merek alat-alat laboratorium berupa: Microbiology, Chemical and Reagent, Laboratory and Scientific Equipment, Medical Equipment, dan Glassware. Product : HACH, MEMMERT, OHAUS, KETT, KERN, TAKEMURA, EPPENDORF, BOECO, JULABO, CORNING, AXYGEN, PYREX, IWAKI, WHATMAN, SOCOREX, BRAND, IKA, ADVANTEC, DIFCO, MERCK CHEMICAL, SIGMA ALDRICH, DURAN, LOVIBOND, INTERSCIENCE, SEWARD, HETTICH, METTLER TOLEDO, ALL AMERICAN, ATAGO, AZ Instrument, BROOKFIELD, CRITERION, EXTECH, FUNKE GERBER, GEMMY, GFL, GILSON, HANNA, HIRAYAMA, RION, USBECK, GOSSELIN, DAIHAN LABTECH, THERMOSSCEINTIFIC, etc., • GENERAL LAB PRODUCT : BEAKERS - Plastic Beaker - Glass Beaker BOTTLES - Aspirator Bottle - BOD Bottle - Round Bottle - Media Bottle - Reagent Bottle - Sample Bottle - Serum Bottle - Specimen Bottle - Universal Bottle - Wash Bottle CRUCIBLES - Porcelain Crucibles - Silica Crucibles - Platinum Crucibles - Crucible Tong DESICATORS - Desiccators ( Non-Vacuum) - Desiccators ( Vacuum) FUNNELS - Powder Funnels - Utility Funnels - Buchner Funnels - Separating Funnels FLASKS - Baffled Shake Flask - Conical Flask - Dewar Flask - Distillation Flask - Filtering Flask - Flat Bottom Flask - Iodine Flask - Kjeldahl Flask - Round Bottom Flask - Tissue Culture Flask - Volumetric Flask MEASURING CYLINDERS - Plastic Measuring Cyclinder - Glass Measuring Cyclinder PIPETTES - Pasteur Pipette - Transfer Pipette - Measuring Pipette - Volumetric Pipette - Micropipette - Pipette Filler TUBES & VIALS - Capillary Tubes - Centrifuge Tubes - Cryo Tubes - Culture Test Tubes - Durham Tubes - Nessler Tubes - Specimen Tubes - Test Tubes - Scintillation Vials - Others Vials TUBING & CONNECTORS - Tubing Connectors - Rubber Tubing - Silicone Tubing - Teflon Tubing STOPPERS - Cork Stopper - Rubber Stopper - Silicone Stopper - Steristopper - Teflon Stopper SYRINGES - Plastic Syringes - Glass Syringes - Micro Syringes - Syringe Filters PETRI DISHES - Plastic Petri Dish - Glass Petri Dish - Moisture Dish BURETTES - Glass Burettes - Automatic Burretes - Bottle-Top Burettes - Micro Burretes FILTER PAPERS & MEMBRANCES - Cellulose Filters - Glass Microfiber Filters - Membrane Filters INDICATOR PAPERS - Litmus Papers - Cobalt Chloride Paper - pH Paper - Universal Indicator Paper MEASURING INSTRUMENTS - Micrometers - Internal & External Calipers - Vernier Calipers - Thickness Gauges BALANCES & SCALES - Pocket Balances - School Balances - Precision Balances - Analytical Balances - Moisture Balances - Spring Scales - Platform Scales - Hanging Scales METER - pH Meters - EC & TDS Meters - ORP Meters - Combo Meters - DO Meters - COD Meters - Photometers - Turbidity Meters - Lux Meter - Moisture Meters THERMOMETER & THERMO-HYGRO - Laboratory Thermometers - Dial Thermometers - Medical Thermometers - Max-Min Thermometer - Wall Thermometers - Infrared Thermometers - Digital Thermometers - Thermocoupe Thermometers - Thermo-Hygrometers - Data Loggers CENTRIFUGES - Small Centrifuges - Hematocrit Centrifuge - Microlitre Centrifuges - Benchtop Centrifuges - Floorstanding Centrifuges CRUSHING INSTRUMENTS - Blenders - Grinders - Homogenizers - Stomachers - Test Sieves STERILIZERS - Glass Bead Sterilizer - Steam Sterilizer - Sterilizing Tube - Sterilizer Accessories OVENS - Universal Ovens - Vacuum Ovens INCUBATORS - Precision Incubator - Cooled Incubator - CO2 Incubator - BOD Incubator - Shaking Incubator LABORATORY BATHS - Oil Bath - Sand Bath - Shaking Water Bath - Ultrasonic Cleaner Bath - Water Bath HEATING INSTRUMENTS - Bunsen Burners - Dry Block Heaters - Heating Mantles - Hot Plates MIXING INSTRUMENTS - Magnetic Stirrers - Overhead Stirrers - Shakers ROTARY EVAPORATORS - Vertical Type - Diagonal Type MICROSCOPES - Monocular Microscopes - Binocular Microscopes - Stereo Microscopes - Microscope Glass Slides - Microscope Cover Slips - Prepared Microscope Slides REFRACTOMETERS - Brix Refractometers - Digital Brix Refractometers - Salinity Refractometers - Digital Salinity Refractometer - Honey Refractometer VISCOMETERS - U-Tube Viscometers - Rotational Viscometers WATER PURIFICATION SYSTEMS - Water Distiller - Water Deionizer OTHERS • Air Analysis • Air Cleaning • Airflow Meters • Animal Care • Apparel • Aquametry • Asphalt • Atomic Absorption • Autoclaves • Bacon Bombs • Bags • Balances • Barometers • Beakers • Blenders • Blood Collection • BOD • Boiling Chips • Borescopes • Bottles • Bottletop Dispensers • Buchner Funnels • Burets • Burners • Calculators • Calipers • Calorimeters • Centrif uge Tubes • Centrifuges • Centrifugeware • Chemicals • Chlorine Analyzers • Chlorine Meters • Clamps & Supports • Cleaning • Clinical Analysis • COD • Colorimeters • Conductivity • Conductivity Meters • Controllers • Counters • Crucibles • Crushing • Cryogenics • Cultur e Media • Culture Tubes • Cuvettes • Cylinders • Dairy Testing • Deionization / Distillation • Desiccators • Discontinued items • Dispensers & Pipetters • Dissolved Oxygen • Dri-Baths • Drug Testing • Dry Baths • Drying Ovens • Educational Products • Electrochemistry • Emergency Equipment • Environmental Chambers • Evaporating Dishes • Extraction Equipment • Extraction Thimbles • Filtration • FisherBrand • Flame Photometers • Flash Point • Flasks • Flocculators • Flowmeters • Fluorimeters • Food Analysis • Food Processing • Freezers • Fume Hoods • Funnels • Furnaces • Furniture • Gas Chromatography • Gas Regulators • General Laboratory • Glassware • Glassware Dryers • Glove Boxes • Gloves • Graduated Cylinders • Hardness Testers • Haws • Health Care • Heating • Heating Blocks • Heating Elements • Heating Mantles • Heating Tapes/ Mats/ Blankets • Histology • Homogenizers • Hot Plates & Stirrers • Humidity • Hydrometers • Hygrometers • Ice Makers • Imhoff Cones • Incubators • Information • ISE • Jars • Karl Fischer Titrators • Kneader • Lab Jacks • Labeling • Laboratory Reactors • Les • Life Science • Light Meters • Liquid Handling • Magnetic Stirrers • Magnets • Materials Testing • Medical Products • Melting Point • Microscopes • Milk Testing • Mixing • Moisture Analyzers • Mortars and Pestles • Multiparameter Meters • Multiwell Plates • Organizers • ORP • Ovens • PCR/ Life Science • Penetrometers • Petri Dishes • Petroleum Testing • pH Buffer Standards • pH Controllers • pH Electrodes • pH Meters & Testers • pH Transmitters • Photometers • Pipet Fillers • Pipet Washers • Pipets • Pipettes • Pipetting • Pitchers • Plastic Labware • Plumbing Fixtures • Polarimeters • Porcelain ware • Pressure Meters • Process Instrumentation • Pumps • Pumps & Dispensers • Pyrometers • Racks • Recorders • Refractometers • Refrigerators & Freezers • Reverse Osmosis Information • Rheology • Rockers • Rotary Evaporators • Rotators • Rubber Stoppers • Rubber Tubing • Safety • Sample Handling • Sample Preparation • Separatory Funnels • Serum Vial Seals • Serum Vial Stoppers • Serum Vials • Shakers • Sieves and Shakers • Siphons & Pumps • Slide Warmers • Soil Sampling • Soil Testing • Solutions • Sound Meters • Soxhlet Extractors • Specimen Containers • Spectrophotometers • Standards • Steam Baths • Sterilizers • Stir Bars • Stirring • Stirring Hot Plates • Stirring Plates • Stoppers • Tachometers • TDS Testers • Teflon Labware • Temperature & Humidity • Test Papers • Test Tube Racks • Test Tubes • Thermal Cyclers • Thermistor Products • Thermocouples • Thermometers • Thermoreactors • Timers and Stopwatches • Titrators • Tools • Trays • Tube Racks • Tubing • Turbidity Meters • Ultrasonic Cleaners • Vacuum Pumps • Vials • Videos • Viscosity • Vortex Mixers • Vwr • Water Baths • Water Chillers • Water Purification • Water Testing • Weather • Weights dan Kebutuhan instrument pendukung Laboratorium            ","
              JL. Sumur Batu No.1 RT.01 - RW.06 Kel.Sumur Batu - Kec.. Kemayoran            ",Jakarta Pusat,DKI Jakarta,+62 811-1980-702,None,None
